name,artists,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,year,language
Rồi Người Thương Cũng Hóa Người Dưng,Hiền Hồ,37,0.5710000000000001,0.321,4.0,-8.093,1.0,0.0277,0.953,3.74e-05,0.117,0.34,80.039,277589.0,2019.0,Vietnamese
Em Ngày Xưa Khác Rồi,Hiền Hồ,34,0.24,0.399,1.0,-7.113,0.0,0.0377,0.899,0.0,0.108,0.214,79.70100000000002,287872.0,2019.0,Vietnamese
Đừng Nói Tôi Điên,Hiền Hồ,31,0.5870000000000001,0.568,3.0,-6.8260000000000005,1.0,0.0366,0.8220000000000001,2.48e-05,0.16399999999999998,0.336,139.91299999999998,267440.0,2019.0,Vietnamese
Chiều Hôm Ấy,JayKii,46,0.537,0.396,11.0,-4.754,1.0,0.0281,0.821,0.0,0.105,0.312,153.936,308703.0,2018.0,Vietnamese
Người Ấy,Trinh Thang Binh,48,0.6409999999999999,0.4970000000000001,1.0,-7.178,1.0,0.0266,0.67,0.0,0.0995,0.41,110.058,260676.0,2017.0,Vietnamese
Viên Đá Nhỏ,Hai Bang,24,0.5489999999999999,0.461,7.0,-5.752000000000002,1.0,0.0264,0.609,0.0,0.599,0.324,144.10399999999996,322272.0,2015.0,Vietnamese
Trong Tri Nho Cua Anh Cover - Original,ERIK,43,0.406,0.191,4.0,-12.782,1.0,0.0304,0.902,0.0,0.229,0.204,128.497,251448.0,2018.0,Vietnamese
Luc Moi Yeu,Phuong Vy,25,0.8759999999999999,0.4920000000000001,9.0,-9.323,0.0,0.0291,0.62,0.00354,0.129,0.645,112.021,217107.0,2008.0,Vietnamese
Yêu Một Người Có Lẽ,Lou Hoang,45,0.784,0.5379999999999999,2.0,-8.077,0.0,0.0504,0.569,0.0,0.146,0.6920000000000001,127.923,253524.0,2016.0,Vietnamese
"Không Sao Mà, Em Đây Rồi",Suni Hạ Linh,41,0.336,0.488,8.0,-7.244,1.0,0.11,0.687,0.0,0.25,0.177,203.871,267961.0,2019.0,Vietnamese
Người Ta Có Thương Mình Đâu,Truc Nhan,47,0.502,0.221,6.0,-12.199000000000002,1.0,0.0385,0.846,0.0,0.0981,0.25,159.89600000000004,228122.0,2018.0,Vietnamese
Cánh Hồng Phai,Trấn Thành,41,0.716,0.402,0.0,-8.198,1.0,0.0296,0.219,0.0,0.104,0.315,99.973,242120.0,2016.0,Vietnamese
Sợ Yêu,Thanh Ha,41,0.348,0.209,11.0,-13.795,0.0,0.0418,0.775,0.0,0.0628,0.153,84.76,323226.0,2019.0,Vietnamese
Cơn Mơ Băng Giá,Bằng Kiều,44,0.489,0.438,7.0,-6.905,0.0,0.0345,0.542,0.0,0.185,0.16899999999999998,119.794,280016.0,2020.0,Vietnamese
Giúp Em Trả Lời Những Câu Hỏi,Bich Phuong,27,0.5579999999999999,0.439,9.0,-6.227,1.0,0.0355,0.75,1.01e-06,0.146,0.27,144.085,285048.0,2017.0,Vietnamese
Mình Yêu Nhau Bao Lâu,Bao Anh,5,0.447,0.419,11.0,-8.448,0.0,0.0321,0.872,1.2e-06,0.273,0.358,109.389,245067.0,2014.0,Vietnamese
Người Ta Nói,Ung Hoang Phuc,32,0.5379999999999999,0.442,10.0,-7.955,1.0,0.0289,0.556,4.19e-06,0.112,0.193,119.956,229944.0,2017.0,Vietnamese
Yêu Một Người Vô Tâm (Minishow Bảo Anh),Bao Anh,13,0.478,0.37,9.0,-7.432,0.0,0.0309,0.925,0.000325,0.0834,0.342,140.043,301218.0,2017.0,Vietnamese
Anh Không Muốn Bất Công Với Em,Ung Hoang Phuc,35,0.667,0.5660000000000001,3.0,-6.997999999999998,1.0,0.0287,0.327,0.0,0.222,0.345,113.881,267180.0,2015.0,Vietnamese
Anh Ở Đâu,Khởi My,16,0.5579999999999999,0.436,8.0,-8.171,0.0,0.0316,0.8029999999999999,2.4e-05,0.0818,0.355,125.972,370651.0,2015.0,Vietnamese
Ngôi Nhà Hoa Hồng,Quang Vinh,26,0.679,0.467,7.0,-6.119,1.0,0.0258,0.75,0.000309,0.127,0.43,99.957,285053.0,2017.0,Vietnamese
Vầng Trăng Cô Đơn,Ung Hoang Phuc,18,0.603,0.608,11.0,-5.316,1.0,0.0283,0.18,0.0,0.155,0.298,104.004,258960.0,2010.0,Vietnamese
Cô Đơn Một Vì Sao,Ung Hoang Phuc,17,0.557,0.595,8.0,-3.27,0.0,0.033,0.281,0.0,0.125,0.38,126.099,293352.0,2015.0,Vietnamese
Nụ Hồng Mong Manh,Bich Phuong,31,0.521,0.319,11.0,-10.294,0.0,0.0283,0.779,0.0,0.11,0.249,78.097,393416.0,2017.0,Vietnamese
Chỉ Là Em Giấu Đi,Bich Phuong,17,0.459,0.245,5.0,-14.028,0.0,0.0347,0.965,3.37e-06,0.16,0.234,81.803,273453.0,2013.0,Vietnamese
Khóc,Đông Nhi,27,0.644,0.563,6.0,-6.658,0.0,0.0277,0.507,1.63e-06,0.0874,0.525,99.997,282533.0,2010.0,Vietnamese
Cho Em Một Lần Yêu,Đông Nhi,32,0.604,0.5589999999999999,11.0,-6.707000000000002,0.0,0.0241,0.219,0.0,0.124,0.327,103.039,225773.0,2011.0,Vietnamese
Lời Thú Tội Ngọt Ngào,Đông Nhi,22,0.69,0.609,1.0,-6.314,1.0,0.028,0.779,0.000103,0.16399999999999998,0.459,125.989,189840.0,2010.0,Vietnamese
Khác Biệt To Lớn,Trinh Thang Binh,36,0.742,0.601,11.0,-8.132,0.0,0.0556,0.767,0.0,0.479,0.496,95.029,240000.0,2020.0,Vietnamese
Em Lỡ Thôi À,Duong Trieu Vu,0,0.537,0.473,0.0,-5.9270000000000005,0.0,0.0363,0.851,0.0,0.136,0.268,145.942,331276.0,2019.0,Vietnamese
Katy,Lam Truong,33,0.778,0.435,2.0,-7.472,0.0,0.0312,0.596,0.0,0.112,0.306,110.058,206667.0,2004.0,Vietnamese
Tình thôi xót xa,Lam Truong,40,0.452,0.452,1.0,-12.59,0.0,0.0318,0.249,5.64e-05,0.14300000000000002,0.103,177.832,354280.0,1997.0,Vietnamese
Tình đơn phương,Lam Truong,37,0.6779999999999999,0.371,7.0,-12.892,0.0,0.0448,0.6779999999999999,0.0,0.101,0.2,130.863,253747.0,1999.0,Vietnamese
Biệt khúc,Lam Truong,13,0.62,0.414,10.0,-12.273,1.0,0.0292,0.244,0.0,0.385,0.209,120.16,333787.0,1998.0,Vietnamese
Kiếp lữ hành,Lam Truong,17,0.937,0.764,4.0,-6.277,0.0,0.065,0.0991,0.0,0.196,0.473,100.022,235573.0,2003.0,Vietnamese
Nỗi nhớ dịu êm,Lam Truong,20,0.723,0.318,0.0,-11.993,0.0,0.0291,0.6890000000000001,7.72e-06,0.14,0.311,99.998,283307.0,1996.0,Vietnamese
Phong Ba Tình Đời,Đan Trường,0,0.485,0.667,10.0,-6.416,1.0,0.0526,0.127,8.09e-05,0.094,0.14800000000000002,143.674,301322.0,,Vietnamese
Không Thể Ở Bên Nhau,Luu Chi Vy,0,0.648,0.419,9.0,-8.17,0.0,0.036000000000000004,0.4,0.0,0.446,0.343,130.139,397505.0,2015.0,Vietnamese
Vì Sao Thế,Phạm Khánh Hưng,29,0.606,0.481,0.0,-8.258,1.0,0.0266,0.5539999999999999,0.0,0.0932,0.433,129.94899999999998,267990.0,2018.0,Vietnamese
Đổi Thay Một Hình Bóng,Phạm Khánh Hưng,4,0.748,0.455,7.0,-7.561,0.0,0.032,0.7759999999999999,0.0,0.0762,0.173,129.999,272614.0,2018.0,Vietnamese
Tình Ra Đi...Người Chẳng Muốn Chia Ly,Phạm Khánh Hưng,5,0.314,0.467,7.0,-6.5870000000000015,0.0,0.0456,0.459,0.0,0.152,0.21600000000000005,199.788,256078.0,2018.0,Vietnamese
Vẫn Mong Em Quay Về,Lâm Vũ,0,0.599,0.581,5.0,-6.263,0.0,0.0273,0.295,0.0,0.0844,0.304,112.096,344712.0,2018.0,Vietnamese
Người Đàn Ông Tham Lam,Hoàng Châu,10,0.474,0.49,2.0,-5.686,0.0,0.0543,0.778,0.0,0.0866,0.162,140.1,271020.0,2018.0,Vietnamese
Làm Người Ai Làm Thế,Hoàng Châu,2,0.594,0.5670000000000001,6.0,-6.1770000000000005,0.0,0.0275,0.774,0.0,0.141,0.278,98.623,255504.0,2018.0,Vietnamese
Thôi Anh Cứ Đi Đi,Hoàng Châu,2,0.479,0.672,7.0,-4.789,0.0,0.0583,0.569,0.0,0.333,0.369,139.903,240640.0,2018.0,Vietnamese
Chiec Khan Gio Am,Khanh Phuong,36,0.6729999999999999,0.667,0.0,-6.324,1.0,0.0298,0.0415,0.0,0.059,0.674,105.035,270397.0,2018.0,Vietnamese
Tình xưa nghĩ cũ 3,Jimmi Nguyen,17,0.575,0.378,2.0,-9.076,0.0,0.0261,0.0841,0.0,0.316,0.249,82.07799999999997,237293.0,2000.0,Vietnamese
Biệt Khúc Chờ Nhau,Đan Trường,0,0.518,0.541,7.0,-6.15,1.0,0.0311,0.6729999999999999,0.0,0.0789,0.226,101.954,286668.0,,Vietnamese
Bụi Bay Vào Mắt,Phạm Quỳnh Anh,26,0.48,0.552,9.0,-4.8,1.0,0.0288,0.626,0.0,0.265,0.547,89.865,260016.0,2018.0,Vietnamese
Có Chắc Anh Đã Yêu Em,Mây Trắng,19,0.363,0.624,2.0,-4.496,1.0,0.0574,0.738,0.0,0.0805,0.399,206.035,268042.0,2018.0,Vietnamese
Cắn Rứt,Ung Hoang Phuc,0,0.616,0.614,6.0,-6.599,0.0,0.0315,0.648,0.0,0.113,0.366,116.051,261825.0,2018.0,Vietnamese
Tối Đâu Muốn Khóc,Ung Hoang Phuc,0,0.65,0.623,6.0,-3.816,0.0,0.0305,0.504,0.0,0.206,0.466,129.929,275644.0,2018.0,Vietnamese
Anh Tin Mình Đã Cho Nhau Kỷ Niệm,Thu Thủy,23,0.609,0.902,0.0,-5.202000000000001,0.0,0.0419,0.141,0.0,0.121,0.607,172.107,210521.0,2018.0,Vietnamese
Mẹ Yêu,3 Con Mèo,4,0.649,0.435,7.0,-9.379,1.0,0.0483,0.631,1.13e-05,0.195,0.196,136.205,300304.0,2018.0,Vietnamese
Đau Một Lần Rồi Thôi,Uyen Trang,0,0.6629999999999999,0.535,10.0,-5.744,1.0,0.0318,0.73,0.0,0.279,0.255,121.978,279484.0,2015.0,Vietnamese
Em Rất Nhớ Anh,Vy Oanh,0,0.655,0.441,11.0,-9.647,0.0,0.0265,0.877,0.00107,0.184,0.301,107.963,233430.0,2012.0,Vietnamese
Con Mo Bang Gia,Bằng Kiều,0,0.593,0.487,7.0,-6.013,0.0,0.0308,0.583,0.0,0.115,0.196,119.96,281248.0,2018.0,Vietnamese
Xin Loi Anh (feat. Bang Kieu),Minh Tuyết,0,0.374,0.287,11.0,-9.61,0.0,0.0462,0.911,0.0,0.16399999999999998,0.151,183.327,329133.0,2018.0,Vietnamese
Không Cần Phải Hứa Đâu Em,Phạm Khánh Hưng,35,0.552,0.551,11.0,-4.992,1.0,0.0374,0.449,0.0,0.0907,0.158,135.322,293146.0,2018.0,Vietnamese
Tôi Đi Tìm Tôi,Ung Hoang Phuc,16,0.455,0.647,5.0,-4.54,0.0,0.0291,0.0577,0.0,0.211,0.285,170.125,341088.0,2005.0,Vietnamese
Hứa Thật Nhiều Thất Hứa Thật Nhiều,Ung Hoang Phuc,26,0.617,0.649,7.0,-5.89,0.0,0.0344,0.35200000000000004,0.0,0.0999,0.332,126.035,243216.0,2015.0,Vietnamese
Kỷ Niệm Bỏ Quên,Ung Hoang Phuc,18,0.602,0.5489999999999999,11.0,-5.757999999999999,0.0,0.026,0.5720000000000001,0.0,0.128,0.333,99.597,280296.0,2015.0,Vietnamese
Vì Một Người Ra Đi,Ung Hoang Phuc,19,0.6579999999999999,0.53,5.0,-7.03,1.0,0.0277,0.274,6.69e-06,0.129,0.235,120.055,266040.0,2015.0,Vietnamese
Mỗi Người Một Nơi,Ung Hoang Phuc,24,0.618,0.495,10.0,-5.664,1.0,0.0257,0.527,0.0,0.111,0.35200000000000004,106.004,212519.0,2015.0,Vietnamese
Anh Chỉ Biết Câm Nín Nghe Tiếng Em Khóc,Ung Hoang Phuc,18,0.426,0.475,7.0,-5.284,1.0,0.0355,0.398,0.0,0.0973,0.237,120.085,288648.0,2015.0,Vietnamese
Giấc Mơ Một Cuộc Tình,Ung Hoang Phuc,15,0.65,0.644,5.0,-4.742,0.0,0.0304,0.735,0.0,0.155,0.402,120.036,231829.0,2010.0,Vietnamese
You Don't Know Me,Ofenbach,54,0.818,0.8,7.0,-6.794,1.0,0.0403,0.16699999999999998,0.00178,0.139,0.816,125.026,147878.0,2015.0,Vietnamese
Best Part (feat. H.E.R.),Daniel Caesar,78,0.524,0.364,7.0,-10.209,1.0,0.0367,0.8079999999999999,0.0,0.1,0.436,75.24,209831.0,2017.0,Vietnamese
Best Part,Jayesslee,56,0.596,0.342,6.0,-7.917000000000002,1.0,0.0333,0.922,0.0,0.107,0.229,139.577,280987.0,2018.0,Vietnamese
Best Part (feat. Daniel Caesar),H.E.R.,77,0.473,0.371,4.0,-10.219,0.0,0.0405,0.795,0.0,0.109,0.413,75.208,209400.0,2017.0,Vietnamese
Em Đã Từng Yêu,Bao Anh,0,0.624,0.58,2.0,-5.126,0.0,0.0333,0.878,0.0,0.0751,0.411,123.971,275931.0,2015.0,Vietnamese
Em Giờ Đây,Hai Bang,0,0.779,0.515,0.0,-6.769,1.0,0.0275,0.7290000000000001,0.0,0.0913,0.531,100.035,251472.0,2015.0,Vietnamese
Yêu Anh Hơn Chính Em,Huong Tram,18,0.665,0.456,2.0,-6.38,0.0,0.0265,0.643,0.0,0.119,0.235,110.009,276325.0,2014.0,Vietnamese
Xin Lỗi Anh (Sorry),Bảo Thy,15,0.753,0.477,4.0,-8.392000000000001,0.0,0.0823,0.348,0.0,0.276,0.617,86.993,262217.0,2018.0,Vietnamese
Ngốc nghếch,Bảo Thy,6,0.855,0.502,1.0,-14.331,1.0,0.156,0.00774,1.01e-06,0.332,0.7190000000000001,129.964,270890.0,2001.0,Vietnamese
Mat Anh Boi Tat Ca Nhung Thu Em Cho,Bảo Thy,4,0.513,0.383,10.0,-10.298,1.0,0.0309,0.7509999999999999,3.6e-05,0.0854,0.285,125.723,243330.0,2020.0,Vietnamese
Cham Vao Hanh Phuc,Bảo Thy,4,0.594,0.456,5.0,-9.59,1.0,0.03,0.7509999999999999,3.27e-06,0.11,0.375,140.03,251047.0,2019.0,Vietnamese
Lung Chung Hanh Phuc Bao Thy,Bảo Thy,10,0.483,0.289,2.0,-10.402,1.0,0.0268,0.79,0.0,0.211,0.165,149.733,283961.0,2020.0,Vietnamese
Sao em vẫn yêu,Thu Thủy,1,0.465,0.528,9.0,-5.579,1.0,0.0269,0.617,0.0,0.127,0.369,175.889,229120.0,2016.0,Vietnamese
Lời Chia Tay Dễ Nói Thế Sao Anh,Thu Thủy,9,0.573,0.565,8.0,-8.872,1.0,0.0336,0.708,0.0,0.0925,0.504,120.06,311771.0,2018.0,Vietnamese
Think Of You,Thu Thủy,17,0.672,0.7340000000000001,11.0,-4.342,0.0,0.0624,0.535,0.0,0.267,0.5760000000000001,140.019,214883.0,2018.0,Vietnamese
Vì Nhớ Vì Yêu,Thu Thủy,1,0.369,0.454,3.0,-4.331,1.0,0.0326,0.851,0.0,0.203,0.263,117.73,295262.0,2018.0,Vietnamese
Viên Kẹo Mới,Thu Thủy,1,0.55,0.564,3.0,-5.28,1.0,0.0513,0.556,0.0,0.107,0.201,151.034,273450.0,2018.0,Vietnamese
Điều Buồn Nhất Khi Yêu,Hoà Minzy,24,0.536,0.53,6.0,-6.813,1.0,0.0349,0.755,0.0,0.145,0.23,77.973,312733.0,2019.0,Vietnamese
Bao Đêm Em Khóc,Bảo Thy,8,0.598,0.411,4.0,-7.995,0.0,0.0327,0.67,0.0,0.361,0.156,116.05,280973.0,2015.0,Vietnamese
Gạt Đi Nước Mắt,Bảo Thy,14,0.627,0.426,6.0,-8.134,1.0,0.0367,0.556,1.55e-06,0.23,0.338,130.124,280451.0,2017.0,Vietnamese
Yêu Làm Chi,Phạm Quỳnh Anh,32,0.32,0.264,4.0,-9.856,0.0,0.0314,0.81,8.08e-05,0.1,0.319,83.89399999999998,258000.0,2021.0,Vietnamese
Nước mắt hoá đá,Lương Bích Hữu,9,0.713,0.251,7.0,-15.966,1.0,0.0575,0.135,0.0,0.665,0.155,129.97799999999998,263837.0,2001.0,Vietnamese
Xin Lỗi,Hoà Minzy,36,0.466,0.135,2.0,-15.218,0.0,0.0393,0.952,0.0039,0.184,0.222,125.842,266500.0,2021.0,Vietnamese
Rời Bỏ,Hoà Minzy,36,0.471,0.269,6.0,-9.758,0.0,0.0444,0.926,2.3e-06,0.121,0.389,123.783,271000.0,2021.0,Vietnamese
Tình Chôn Kín,Hoàng Châu,1,0.54,0.387,3.0,-10.537,1.0,0.0434,0.94,0.0,0.154,0.156,135.641,244010.0,2018.0,Vietnamese
Tình Vô Tận,Hoàng Châu,2,0.5329999999999999,0.339,5.0,-10.72,0.0,0.0351,0.831,3.84e-05,0.0618,0.246,75.837,331938.0,2018.0,Vietnamese
Có Quên Được Đâu,Thanh Thảo,16,0.6859999999999999,0.385,10.0,-9.878,1.0,0.0288,0.109,0.0,0.062,0.202,115.176,253597.0,2018.0,Vietnamese
Dằm Trong Tim,Lương Bích Hữu,21,0.6579999999999999,0.6970000000000001,4.0,-4.563,1.0,0.0314,0.738,0.0,0.31,0.614,119.899,222456.0,2018.0,Vietnamese
Chiếc Nhẫn,Quang Vinh,3,0.488,0.541,5.0,-5.284,1.0,0.0284,0.503,0.0,0.153,0.63,127.9,244907.0,2011.0,Vietnamese
Dịu Dàng Đến Từng Phút Giây,Quang Vinh,17,0.8590000000000001,0.66,10.0,-4.235,0.0,0.0313,0.302,0.0,0.304,0.6829999999999999,120.02,210272.0,2017.0,Vietnamese
Đừng Như Thói Quen,JayKii,35,0.613,0.321,10.0,-9.119,0.0,0.03,0.778,0.0,0.131,0.175,114.996,266196.0,2019.0,Vietnamese
Giấc Mơ Tuyết Trắng (Version 1),Thủy Tiên,24,0.765,0.44,8.0,-6.535,1.0,0.0293,0.685,0.0,0.111,0.319,120.001,228373.0,2018.0,Vietnamese
Cần Lắm,Tra My,21,0.59,0.573,10.0,-7.309,1.0,0.028,0.5379999999999999,0.0,0.171,0.473,84.065,324441.0,2019.0,Vietnamese
Sai Người Sai Thời Điểm,Thanh Hưng,36,0.402,0.383,7.0,-10.037,1.0,0.0295,0.879,0.0,0.075,0.342,135.014,370024.0,2019.0,Vietnamese
Đừng Chúc Em Hạnh Phúc,Thanh Ha,29,0.503,0.476,7.0,-9.512,0.0,0.0524,0.7659999999999999,0.0,0.177,0.188,70.935,252452.0,2019.0,Vietnamese
Uoc Gi,JayKii,35,0.736,0.237,2.0,-14.19,1.0,0.0419,0.617,0.0,0.105,0.47,123.996,318417.0,2019.0,Vietnamese
Bài Hát Tặng Em,Hoang Ton,20,0.52,0.491,9.0,-8.8,1.0,0.194,0.863,0.0,0.0856,0.466,147.775,219873.0,2015.0,Vietnamese
Tất Cả Sẽ Thay Anh,Tăng Phúc,43,0.524,0.297,10.0,-10.066,1.0,0.0494,0.867,1.33e-06,0.0728,0.376,111.16,258090.0,2018.0,Vietnamese
Như Những Phút Ban Đầu,Hoài Lâm,39,0.482,0.316,5.0,-7.944,0.0,0.0332,0.429,0.0,0.146,0.119,116.062,334576.0,2020.0,Vietnamese
Suy Nghĩ Trong Anh,Khac Viet,36,0.6659999999999999,0.483,4.0,-8.587,1.0,0.0282,0.7020000000000001,1.47e-06,0.103,0.5589999999999999,104.064,311231.0,,Vietnamese
Đường Một Chiều,Huỳnh Tú,49,0.462,0.505,3.0,-6.129,1.0,0.0324,0.86,0.000351,0.2,0.333,132.61,286999.0,2018.0,Vietnamese
Yêu Không Hối Hận,Hari Won,22,0.424,0.273,7.0,-9.334,0.0,0.0289,0.7959999999999999,1.02e-06,0.108,0.195,140.234,267429.0,2018.0,Vietnamese
Đường Về Nhà,Ai Phuong,23,0.412,0.355,2.0,-11.454,0.0,0.0318,0.87,0.00124,0.113,0.556,76.666,272727.0,2019.0,Vietnamese
Cho Em,Wanbi Tuan Anh,28,0.456,0.36,11.0,-9.17,1.0,0.029,0.952,0.000169,0.14300000000000002,0.436,143.865,284839.0,2018.0,Vietnamese
Dịu Dàng Đến Từng Phút Giây & Như Vẫn Còn Đây,Mai Tiến Dũng,24,0.727,0.75,9.0,-5.334,0.0,0.0333,0.547,0.0,0.204,0.271,119.978,400253.0,2016.0,Vietnamese
Only U,Hoang Ton,32,0.6859999999999999,0.534,2.0,-5.7120000000000015,1.0,0.0298,0.119,0.0,0.304,0.17,120.125,206000.0,,Vietnamese
I Love You,Only C,25,0.501,0.556,2.0,-8.797,1.0,0.0264,0.486,0.0201,0.17,0.405,73.008,232571.0,2014.0,Vietnamese
Ngày Em Đi,Trinh Thang Binh,17,0.742,0.429,6.0,-7.104,0.0,0.0314,0.364,0.0,0.198,0.341,120.062,288520.0,2009.0,Vietnamese
Cánh Hoa Tổn Thương,Hoàng Yến Chibi,36,0.211,0.637,7.0,-4.694,0.0,0.0491,0.831,1.33e-06,0.11,0.183,179.459,370667.0,2020.0,Vietnamese
Gọi Tên Em Trong Đêm,The Men,5,0.784,0.644,5.0,-5.349,1.0,0.0392,0.588,0.0,0.185,0.316,112.002,254302.0,2017.0,Vietnamese
Từ Nay Về Sau,Trinh Thang Binh,17,0.316,0.415,4.0,-7.028,0.0,0.0328,0.7120000000000001,0.0,0.102,0.275,86.014,243409.0,2017.0,Vietnamese
Người tình mùa đông,Tieu Chau Nhu Quynh,19,0.579,0.326,9.0,-7.393,0.0,0.0267,0.924,5.18e-06,0.335,0.32299999999999995,100.183,264768.0,2019.0,Vietnamese
Mới Mẻ Nào Cũng Ngọt Ngào,Thanh Ha,24,0.374,0.308,7.0,-10.425,0.0,0.0292,0.815,0.0,0.11,0.425,167.544,293465.0,2019.0,Vietnamese
Giá Như Cô Ấy Chưa Xuất Hiện,Miu Lê,26,0.383,0.381,8.0,-8.578,0.0,0.0405,0.884,2.46e-06,0.21,0.262,128.653,310230.0,2018.0,Vietnamese
Nỗi Nhớ Nơi Con Tim Mồ Côi,Ung Hoang Phuc,30,0.716,0.602,7.0,-4.8439999999999985,0.0,0.029,0.401,0.0,0.173,0.4320000000000001,119.997,326688.0,2011.0,Vietnamese
Từng Thuộc Về Nhau,Đông Nhi,24,0.396,0.5329999999999999,1.0,-6.669,0.0,0.0602,0.7559999999999999,0.0,0.103,0.32299999999999995,180.011,244080.0,2018.0,Vietnamese
Ngày Đôi Ta Là Của Nhau,Đông Nhi,38,0.44,0.511,7.0,-6.3420000000000005,1.0,0.0294,0.821,0.0,0.292,0.419,144.037,272913.0,2019.0,Vietnamese
Thuong May Cung La Nguoi Dung,Noo Phước Thịnh,23,0.531,0.51,7.0,-7.5310000000000015,0.0,0.0426,0.767,0.0,0.132,0.29,136.22799999999998,242816.0,2017.0,Vietnamese
Mưa Phi Trường - Chợt thấy em khóc - Live,Lam Truong,21,0.476,0.759,7.0,-6.436,0.0,0.0332,0.442,0.0,0.145,0.28,82.053,270769.0,2018.0,Vietnamese
"Càng Trưởng Thành, Càng Cô Đơn",Hồ Ngọc Hà,35,0.474,0.42,1.0,-8.618,0.0,0.0327,0.754,0.000496,0.123,0.0954,127.544,305939.0,2020.0,Vietnamese
Khi Người Lớn Cô Đơn,Pham Hong Phuoc,31,0.5760000000000001,0.383,6.0,-6.609,0.0,0.0281,0.693,0.0,0.104,0.341,113.924,345835.0,2015.0,Vietnamese
Hoa Nở Không Màu (Acoustic Version),Hoài Lâm,46,0.586,0.282,10.0,-8.173,0.0,0.0301,0.942,0.0,0.34600000000000003,0.417,72.936,320333.0,2020.0,Vietnamese
Ve Nha (feat. Kaang),Da LAB,31,0.602,0.7809999999999999,7.0,-4.592,1.0,0.103,0.414,0.0,0.384,0.35700000000000004,167.899,265826.0,2016.0,Vietnamese
Còn Gì Đau Hơn Chữ Đã Từng,Quân A.P,35,0.5329999999999999,0.393,0.0,-8.592,0.0,0.0293,0.852,0.0,0.104,0.405,132.086,305208.0,2019.0,Vietnamese
Người Âm Phủ,Osad,19,0.843,0.552,1.0,-6.379,1.0,0.0365,0.5660000000000001,0.0682,0.135,0.459,119.993,105627.0,2018.0,Vietnamese
Sai,Mỹ Tâm,26,0.6729999999999999,0.642,11.0,-4.249,0.0,0.0287,0.693,0.0,0.159,0.7390000000000001,111.949,257356.0,2013.0,Vietnamese
Cảm Giác Lúc Ấy Sẽ Ra Sao,Lou Hoang,32,0.6559999999999999,0.647,0.0,-6.006,1.0,0.0293,0.313,0.0,0.121,0.335,129.941,252923.0,2019.0,Vietnamese
Phía Sau Em,Kay Trần,44,0.8009999999999999,0.513,2.0,-8.996,0.0,0.0801,0.1,0.0,0.0982,0.358,125.886,189038.0,2019.0,Vietnamese
No Boyfriend - Original,Hoàng Yến Chibi,31,0.5920000000000001,0.8240000000000001,5.0,-2.8960000000000004,0.0,0.0451,0.4270000000000001,0.0,0.0715,0.501,99.934,218401.0,2018.0,Vietnamese
Nếu Ngày Ấy,Soobin Hoang Son,35,0.531,0.535,1.0,-7.2189999999999985,1.0,0.0312,0.675,3.2500000000000004e-05,0.105,0.563,129.658,292693.0,2019.0,Vietnamese
Mình Chia Tay Đi,ERIK,40,0.586,0.413,2.0,-7.455,1.0,0.035,0.693,0.0,0.128,0.35600000000000004,114.317,245248.0,2018.0,Vietnamese
Anh Hiểu Không,Hari Won,11,0.416,0.338,11.0,-9.362,0.0,0.0555,0.884,8.15e-06,0.131,0.269,165.553,260964.0,2019.0,Vietnamese
Yêu Em Dại Khờ,Lou Hoang,34,0.7120000000000001,0.78,11.0,-4.105,0.0,0.0376,0.334,0.0,0.123,0.247,89.99799999999998,270000.0,2019.0,Vietnamese
Hết Thương Cạn Nhớ,Vũ Thanh Huyền,28,0.527,0.209,2.0,-9.569,0.0,0.0417,0.889,0.0,0.0979,0.3720000000000001,131.917,304759.0,2019.0,Vietnamese
Cuộc Sống Em Ổn Không,Anh Tú,38,0.619,0.459,5.0,-5.925,1.0,0.0318,0.863,0.0,0.206,0.319,133.94299999999998,340075.0,2020.0,Vietnamese
Em Của Ngày Hôm Qua,Sơn Tùng M-TP,37,0.679,0.6709999999999999,0.0,-12.394,0.0,0.053,0.254,0.0008300000000000001,0.0923,0.5589999999999999,112.03,263950.0,2017.0,Vietnamese
Xiêu Lòng,Phạm Quỳnh Anh,26,0.7040000000000001,0.503,1.0,-10.935,1.0,0.0346,0.7240000000000001,8.7e-06,0.102,0.747,119.988,229098.0,2019.0,Vietnamese
Yêu Không Đường Lui,Ngô Kiến Huy,23,0.634,0.902,4.0,-4.255,1.0,0.0684,0.5670000000000001,0.0,0.813,0.7709999999999999,99.983,319219.0,2018.0,Vietnamese
Ngại Ngùng,Huong Tram,29,0.601,0.394,6.0,-7.647,1.0,0.0279,0.7709999999999999,0.0,0.1,0.197,75.02199999999998,301276.0,2014.0,Vietnamese
Tận Cùng Nỗi Nhớ,Will,39,0.444,0.37,9.0,-9.156,1.0,0.0347,0.894,0.0,0.083,0.396,73.18,279312.0,2018.0,Vietnamese
Yêu Là... (Invisible),Trong Hieu,16,0.448,0.302,7.0,-9.364,1.0,0.0367,0.625,0.0,0.0787,0.53,188.083,219682.0,2019.0,Vietnamese
Yêu Là Cưới,Đông Nhi,30,0.7609999999999999,0.7559999999999999,6.0,-5.415,1.0,0.0561,0.488,0.0,0.107,0.762,119.936,203233.0,2019.0,Vietnamese
